feature	Bifidobacterium.adolescentis	Bifidobacterium.bifidum	Bifidobacterium.longum	Bifidobacterium.pseudocatenulatum	Collinsella.aerofaciens	Bacteroides.caccae	Bacteroides.cellulosilyticus	Bacteroides.dorei	Bacteroides.eggerthii	Bacteroides.faecis	Bacteroides.finegoldii	Bacteroides.fragilis	Bacteroides.intestinalis	Bacteroides.massiliensis	Bacteroides.ovatus	Bacteroides.salyersiae	Bacteroides.stercoris	Bacteroides.thetaiotaomicron	Bacteroides.uniformis	Bacteroides.vulgatus	Bacteroides.xylanisolvens	Bacteroidales.bacterium.ph8	Barnesiella.intestinihominis	Coprobacter.fastidiosus	Odoribacter.splanchnicus	Parabacteroides.distasonis	Parabacteroides.goldsteinii	Parabacteroides.merdae	Parabacteroides.unclassified	Paraprevotella.clara	Paraprevotella.unclassified	Prevotella.copri	Alistipes.finegoldii	Alistipes.onderdonkii	Alistipes.putredinis	Alistipes.shahii	Alistipes.unclassified	Streptococcus.salivarius	Clostridium.bolteae	Clostridium.citroniae	Clostridium.clostridioforme	Clostridium.hathewayi	Clostridium.leptum	Clostridium.nexile	Clostridium.symbiosum	Flavonifractor.plautii	Eubacterium.eligens	Eubacterium.hallii	Eubacterium.rectale	Eubacterium.siraeum	Eubacterium.sp.3.1.31	Eubacterium.ventriosum	Ruminococcus.gnavus	Ruminococcus.obeum	Ruminococcus.torques	Coprococcus.comes	Dorea.longicatena	Lachnospiraceae.bacterium.1.1.57FAA	Lachnospiraceae.bacterium.3.1.46FAA	Roseburia.hominis	Roseburia.intestinalis	Roseburia.inulinivorans	Roseburia.unclassified	Oscillibacter.unclassified	Peptostreptococcaceae.noname.unclassified	Faecalibacterium.prausnitzii	Ruminococcus.bromii	Ruminococcus.callidus	Ruminococcus.lactaris	Subdoligranulum.unclassified	Coprobacillus.unclassified	Acidaminococcus.unclassified	Dialister.invisus	Veillonella.atypica	Veillonella.dispar	Veillonella.parvula	Veillonella.unclassified	Burkholderiales.bacterium.1.1.47	Parasutterella.excrementihominis	Sutterella.wadsworthensis	Bilophila.unclassified	Escherichia.coli	Escherichia.unclassified	Klebsiella.pneumoniae	Haemophilus.parainfluenzae	Akkermansia.muciniphila	C2likevirus.unclassified
ESM5MEBI	0	0	0.0012293938051039	1.27519895143961e-05	0.000198727004592348	0	0	0	0	0.0598856891256746	0	0	0	8.56933695367416e-06	0.0685497988654198	0	0	0.000103546154856896	3.87660481237641e-06	0.519224287296407	0.00417795982858062	0	0	0	0	0.0461762802385377	0	0	0.0372682504433612	0	0	0	0	3.11148544151264e-05	0	0	6.49841385653624e-05	2.76463132672107e-05	0.00134763025188138	0	0	1.99951195585731e-05	0	0.00090416706452874	0.000672896982695652	0.00060791284413029	0.00130060091455228	9.23244040842276e-05	0.106087371327325	0	0	0	0.0100492818487569	2.03011673069186e-05	0.00269638267884002	0.00132610489358108	0.00124051353996045	0.0110046609031755	0.000690035656603001	0.0129097061207101	0.00744614171724616	0.00186954367872658	0	6.2331724746368e-05	9.80372953866771e-05	0.0849306985478647	0	0	0	0.00270178952239413	0	0	0	0.00064127204869995	0.000129968277130725	0.0051913859392687	0.000360728279383236	7.66139530024916e-05	0.000735738787022596	0	0.00731035853289687	0	0	0	0.000488044142694967	0	2.45858357837556e-05
ESM5MEBS	0.0062921299926104	0.00327521198822171	0.00518177778707963	0	0.0023221303306968	0.0404826263839406	0	0.0243237064572892	0	0.000141674300442893	0	0	0	0.0110971829353305	0.049635611284358	0.0033683869897914	0	0.084288360329264	0.17984988963894	0.0787034950083958	0.00355926493577163	0	0	0	0	0	0	0.0357011187439929	0.0717224133573106	0	0	6.89253521330837e-05	0	0	0.168128554938235	0	0	0	0.000240584696277669	2.61614475249661e-05	0	0.00142036535870162	0.00245766675306652	0	0.00312830539827383	0.00136844494745976	0.00495014835553166	0.000801445882832134	0.0249154582761136	0	0	0.00405311256828138	0.000706459704126103	0.000184035721242934	0.00211927849142629	0.00145628703857244	0.00679171301938523	0	0.00153205461544282	0.000362436669172799	0.0045468595798391	0.0134423554640397	0	0.0172038685133697	0.000251552380047751	0.0628927235757305	0	0	0	0.00812071455365351	0	0	0.0455080392115825	0	0	0.000183331374578801	6.50011350043388e-05	0	2.97838017976537e-05	0.0228349188512146	0	0	0	0	0	0.00022035988492183	4.40719769843659e-05
ESM5MEBU	0.00283713931066458	0.00275437467681118	0.00752299194454547	0	0.00175927901190952	0.00996439705964238	0	0.0163477836611295	0	0.000148551906916365	0	0	0	0.0262048595472037	0.0536636184556443	0.00264573977889615	0	0.0480493669313956	0.141267810691513	0.0945461137962177	0.00092516510736008	0	0	0	0	2.31417596488758e-05	0	0.0460613988274101	0.0280565034862707	0	0	0	0	0	0.154986124544504	0	0	6.19471557413139e-05	0	0	0	1.2834076311822e-05	0.00204546880809125	0	0.000696071792408108	0.000747711264812368	0.0152568871746246	0.00142579513924013	0.0456961834589776	0	0	0.0114956943695088	0	0.000158051144501493	0.000941131910960615	0.0213304369416861	0.0213728803436622	0	0.000890604051465252	0.000432922700156262	0.106785578257498	0.00871150825559538	0	0.0048306654791946	0.000389569796709242	0.0631941833136595	0	0	0	0.00647999586884221	0	0	0.014076152153937	0.000955279711619316	0.000153200469989938	0.00140376499250015	0.000428981527115624	0.000482945281056671	0.000271637772647067	0.0305767320621804	0	0	0	0	0.000930824227623561	0	0
ESM5MEC3	0.0212255347488672	0.00778171343016118	0.0161585149391709	0	0.00384653391555707	0.0111278252930183	0	0.0193202771721597	0	0.000111170300444224	0	0	0	0.037390589117476	0.0438497807941732	0.00263154944618299	0	0.052389964238663	0.00999941041334592	0.0425286084467838	0.00427647545098189	0	0	0	0	0	0	0.107056687926386	0	0	0	0	0	0	0.269372592607663	0	0	0	0.0145911278834213	0.000429837734957548	0	0.000372436076558242	0.00227758985279848	0	0.00620290832301211	0.00272766867887332	0.00462015879810685	0.00560740504229454	0.0308902924557405	0.000514435115781117	0	0.0175563958318715	0.000488692599898608	0.0003102595966646	0.00235948842147308	0.00203656516780176	0.00857101218326844	0.000158088111649443	0.00508746850174821	0.00111211820631132	0.0284964460796017	0.00818757325717978	0	0.0209781782353671	0	0.0880424145317333	0	0	0	0.0165496350998374	0	0	0.0325533835423114	7.40097331622148e-05	0	5.542944952121e-05	0.0002623037807867	0.000580140811561877	0.000629549833981533	0.0485992749744962	0	0	0	0	1.04838471940865e-05	0	0
ESM5MEC5	0.00289372832360669	0.000984761956706568	0.00220894679598443	0	0.000419391087854161	0.00926700905074642	0	0.0198927529861688	0	7.79026715904096e-05	0	0	0	0.0448033604224751	0.0724235170218841	0.00133687802186168	0	0.068511840403995	0.216746888705657	0.0957631373782031	0.00570043023931059	0	0	0	0	0	0	0.0559415375039703	0.0336004148392458	0	0	4.20092913724345e-05	0	0	0.128449173369438	0	0	0	0	0	0	0	0.00030108329830888	0	0.00130840394369993	0.00107008393035321	0.00086805834057885	0.000236816100767757	0.022818263995611	0.00033807954775143	0	0.0126662525225627	0	4.74233766567101e-05	0.00311700921116376	0.00147864684763882	0.00897775653139207	0.000269601394989204	0.00269872099253418	0.00158753011835591	0.0850375336475374	0.00603750717867604	0	0.00909255519158643	0	0.0296038172910644	0	0	0	0.00368388399259514	0	0	0.0131033897788487	0.000349910326705958	0	0.000476640026693446	0.000866053123806896	0.000712954823268215	0.000397634485878461	0.032632897746778	0	0	0	0.000372769797906233	0.000785042366219958	0	0
ESM5MEC9	0	0	0	0	0.0017519921014314	0	0	0.00926691132231591	0	0	0	0	0	0	0.180232334264933	0	0.415063958576378	0	0.069664805050831	0.0577452958228809	0.000169691072299009	0	0	0	0	0	0	0.0453578475450533	0	0	0	0	1.08141421893948e-05	0.000508365749650991	0	0	0	0	0.00250210951572755	0	0	0	0	0	0	0	0	0.00189641648637201	0.0252914487120104	0	0	0	0.00144778118563627	0.000281066630174832	0.00100136935338808	0	0.000456114240193822	0	0	0	0	0	9.84390139483231e-05	0.00090960074490237	0	0.150242797705502	0	0	0	0.00551895198632041	0	0.0300771614311901	0	1.42504116701371e-05	0	0	6.15496504050604e-05	0	0	0	0	0.000187175619951021	0.00011915769758221	0	6.79168556193769e-05	0	5.46771114435758e-05
ESM5MECL	0	0	0.000321933217988955	0.000102569886503015	1.13187472410554e-05	0	0	0	0	0.109342103325738	0	0	0	0	0.0714239995704886	0	0	0.000139631271274612	0	0.416448764087959	0.00394012603074472	0	0	0	0	0.053926618658484	0	0	0.0365374169236506	0	0	0	0	0	0	0	0	0.000226575276630683	7.43231013527706e-05	0	0	0	0	0	3.95655323912997e-05	0	0.0112407180012254	4.17691822966379e-05	0.0506095245555213	0	0	0	0.000800626076971288	0.000535486926997185	0.00425444663996978	0.00050623848279906	0.000777487752965236	0.0178898309269643	3.40564076279542e-05	0.00168509101625022	0.0130449062782687	0.00122843465632127	0	0	0.000220164658724245	0.188447124973093	0	0	0	0.000546505176523877	0	0	0.00500979772797685	0.000379728945051689	0.000478192029458392	0.00220194708495681	0.000822462244215094	2.86474487693968e-05	0.000744132506670799	0	0.00258127536638935	0	0	0	0.00335645930354446	0	0
ESM5MECQ	0	0	0.00145954447514528	0.000171776076281027	0.000101298691389571	0	0	0	0	0.0260947035341698	0	0	0	0	0.00703328158968066	0	3.6142248662285e-06	4.37722789354341e-05	0	0.39328489067271	0	0	0	0	0	0.0122684863084126	0	0	0.0176778765866698	0	0	0	0	4.21659567726658e-06	0	0	4.11620054209357e-06	0.00725294614543922	0	0	0	0	0	0.00106910779445743	0	0	0.00688048019394734	0.000213540452513001	0.107095506494461	0	0	0	0.00127993757832075	0.00178783656716103	0.00285403290269844	0.000572854641297218	0.001660736326032	0	0.000136135803294607	0.00588496203357173	0.108369520759806	0.0306123842218202	0	0	0.000221471668191669	0.222743674554311	0	0	0	0.000329998809313697	0	0	0.00138063389889929	0.00145653262109009	0.00134439125510183	0.00177930298067133	0.0110545083339006	1.64648021683743e-05	0.000834986339233957	0	0.000873036095464529	0	0	0	0.0241214371523442	0	2.60023400098106e-05
ESM5MED2	0.000905641424070128	0.00119556327634115	0.000911022804158686	0	0.00122146116801734	0.011931416553013	0	0	0	5.42622492262865e-05	0.00135745312733859	0	0	0.00917536516307544	0.00367099811707753	0.00030920513092169	0.0152803166493734	0.000427371268699595	0.0138823910592854	0.00432606903077421	0.000439927822239562	0.000625361211124434	0	0	0.00309631156845368	0	0	0.0143691817331295	0	0.000565829693894768	0.000835683482918883	0.644026752185765	5.14594470968295e-05	0.00199985537541012	0.0155490493175457	0.00264214551139647	0	0.00495636317364649	1.13233206030061e-05	0	0	0	0.00394836341580859	0	0	0	0.000197989942424839	0.000119623594885222	0.0256043822371855	6.14374226776963e-05	0	0.00953815987071234	0	0.00117258029887961	0.000928736513616854	0.000813261065883227	0.0044112742155097	0.000100116092064202	9.45104878052882e-05	6.69309148514319e-05	2.94854784018871e-05	0.000540156026388943	0.00202777128461951	0.0022394389014361	0.000393737643146112	0.148476761126704	0	0.000136328295576786	0.000198886839106265	0.011396866130883	0	0	0	1.06506480919364e-05	0	0.002875787096908	0	0	0	0.0123645055380567	0.00132830398519224	0.00118715486995278	0.000252364303736303	0.013934971627234	0.00169928287504716	3.24003926165223e-05	0
ESM5MEDD	0	0	0.000109076496170175	0.000857363624137236	0.00287085678317046	0.046656886716892	0	0.00151477061456829	0	0.000802876203869562	0	0.0010594550261748	0	0	0.00714618781712111	0	0.230146324137327	0.000254850676513167	0.0745801647695523	5.13360955880133e-05	0.00409001281165966	0	0	0	0.0103597257452959	0	0	0.0611592828926883	0	0	0	3.29364256841907e-05	0.0776529096434906	0.019732578587684	0.102694555415689	0.0288256751230262	0	0	0.00394810154544012	2.40923854541765e-05	0	0.00107937953060104	0.00979767174033329	0	0.000241838755255215	0.000174441069364417	0	0.00245965974029222	0.0389120488662703	0	0	0.00515892181187344	5.90619238349222e-05	0.00274226240511336	0.00218762926149316	0.0017470537401497	0.000139369875348844	0	0.000113854311007079	0.00128269080025654	0.000326212932162247	0.00112837754658802	4.95062941611138e-05	0.00651195831143078	0	0.111881175135072	2.28725178362435e-05	0.000886132168793489	0	0.0930168373244522	6.22132485145824e-05	0	0.00207936601040161	0	0	0	2.9988412274186e-05	0.000449521217208307	0.000747778849792922	0	0.00387948399193139	0.00428082043823134	0	0	0	0.0339818522327593	0
ESM5MEDF	0	0	0.00195458609707963	0.00834600916221974	0.0158439697490008	0.00645832739617695	0	0.0645462038415777	0	1.68095740209035e-05	0	0	0	0	0.000563844320634943	0.000163976837965503	0.0799583567851011	0	0.0141526594304605	0.000167093845068717	0.000111878290668928	0	0	0	0	5.90004915965488e-05	0	0.0130910958684516	0	0	0.000183346810678332	0.000132695445251106	0.0161721460682963	0.00190360076660563	0.0111722440313767	0.00287555037439708	0	0.0021654293632756	0.0149338036748623	0.00120539117548572	0	0.0124099184947171	0.0191560124395301	0	0.000799623643656623	0	0	0.050951711325957	0.232239293525887	0	0	0.0102653062860237	0	0.028892986021559	0.0124419791392073	0.00813316210574313	0.00507248377375159	0.000186352496099288	0.000942115396946402	0.006003800967519	0.000615942867931518	0.000754204397295507	0.00500680398121959	0.000627965609615344	0	0.127304136179369	0.000190248754978306	0.00921365035373578	0	0.155528635498971	0	0	3.09474276676237e-05	0.000285540114990845	0	0.000416120448279056	0.000255705904145798	0	0.000169208957031612	0	0.0102449344181705	0.00464890477276128	0.000566738684373642	0	0	0.0396114828760535	0.000856063736561247
ESM5MEDK	0	0	3.19086542011081e-05	0.000544449756619744	0.00117768300714634	0.065779757390091	0	0.000650055386214206	0	0.00255950129577173	0	0.000521619715329411	0	0	0.0126750787135766	0	0.290982894691695	0.000846580653929818	0.0745932214002666	5.16679881833842e-05	0.00363558394372542	0	0	0	0.00761642219608709	0	0	0.0504224825974339	0	0	0	0	0.059181207912118	0.0288697220382394	0.0648991319377458	0.0146922663969429	0	0	0.000307070730805643	9.43908724693867e-05	0	0.000239515170028401	0.000383571395480266	0	6.46183624825787e-05	6.18146732013098e-05	0	0.000971678599479769	0.0417787085432818	0	0	0.00510364905500318	0	0.00260743103158009	0.000786101070862446	0.000599188452111185	8.46447144916424e-05	0	0.000428163405953781	0.00417669597501032	0.00519496922016451	0.000287311396823367	0	0.00510858888849875	0	0.147554161602781	2.40316224108764e-05	0.00138462197790666	0	0.0541089334752623	0	0	0.0132723980395002	0	0	0	0	0.00088716739400152	0.00167273442881039	0	0.00583728108360188	0.00081253585551441	0.000550190644195676	0	0	0.0258865966429693	0
ESM5MEDN	0	0	0	0	0.00238949321660945	0.0454829048016832	0	0.237693951608702	0	0.0030252477491695	0	0.0190629321399453	0	0	0.0117912853824875	0	0.273004681743773	0.000698471962346662	0.0121534938613528	0.0002735460536947	0.00336406487392877	0	0	0	0.00803140611047543	0	0	0.00127702493028049	0	0	0	0	0.0534031764437419	0.004705645855716	0.0589103592237829	0.0234541736815193	0	0.00299644267555416	0.000944949418495023	0.000158325759233303	0	0.000915327179670727	0.00514650648594241	0	0	0.000701638477531328	0	0.00635121229523117	0.0215852147030085	0	0	0.00154035641886336	0	0.000846583156468138	0.00769248684006504	0.00486152011932246	0	0	0	0	0	0	0.000810015013367801	0.019777849552122	0	0.0927344615524791	0	0	0	0.0337970337311498	0	0	0	0.000558532420314645	0	0	6.58839449712777e-05	0.00131032441254504	0.00174229837112416	0	0.0040282158974997	0.000863743625856006	0	0.000450360175780408	0.000257202749515779	0.0310015115513452	0.000140143833334253
ESM5MEDU	0.0149093122870192	0.00144032599451989	0.004667150323757	0	0.00203144012112316	0.0230292479975833	0	0.0167937270800167	0	0.000284610505401574	0	0	0	0.0786911893666141	0.0643543117587724	0.00285654947623231	7.33118097893963e-06	0.0858679134093125	0.11561874966608	0.109284810154549	0.00597340609078533	0	0	0	0	1.43610805477858e-05	0	0.0592142500483055	0	0	0	0	0	0	0.111189912937707	0	0	0	0.000118805302713501	0	0	0	0.00148953529150182	0	0.00283606234034596	0.000558977442859972	0.0204663474690554	0.000384535506415888	0.0371400641207182	0.000445595205528152	0	0.0223190272868565	0.000132463393304402	0.000358022742327668	0.00258147954881703	0.00442331323585474	0.00757642404675566	0	0.00220738846461771	0.00159227225234367	0.0108905195577832	0.03006065397348	0	0.0127078490234666	0	0.0730522056410324	0	0	0	0.00818641847505812	0	0	0.0313913135347259	0.00020386708749654	0	4.79037442048521e-05	8.91792973876492e-05	0.00121667476109388	0.000707710032309419	0.0292966043174831	0	0	0	0	0.00129018742515668	0	0
ESM718SY	0.020477607409873	0.0013627112573842	0.00260226055890434	1.95734159686151e-05	0.00093008857623173	0.0120234977353056	0	0.0326261742543934	0	0.000103187033926853	0	0	0	0.0466175531182359	0.0685273323180586	0.00995895404483135	6.48432139267966e-05	0.0488445059730035	0.0459706266263501	0.0827142445886029	0.00196958752890341	0	0	0	0	0	0	0.088796658506727	0.00762881415613684	0	0	0	0.00696000558896308	0	0.237782876011343	0	0	0	0	0	0	9.19448668064175e-05	0.00162931122052595	0	0.000766575270524684	0.00135678904434754	0.0103187033926853	0.00291101864874772	0.0483319836041023	0.00104301212989682	0	0.0185849082739539	0.000269410504921861	0.000436637740838336	0.00311658970466425	0.0139099735287115	0.00937104893032787	0.000139222194607534	0.00134183294701767	0.000401204839110536	0.0189401406796613	0.00830093514755144	0	0.0186808682004462	0	0.0624124967929711	0	0	0	0.00800743428451436	0	0	0.0208540192554232	0	0	0	0	0.000253751772146969	0.000247227300157431	0.0323018578082672	0	0	0	0	0	0	0
ESM718T7	0.00162984760969429	0.000243072869033319	0	0	5.16014389557206e-05	0.0114839392471629	0	0	0	4.50258776201104e-05	0.000489935044599023	0	0	0.00582460994104508	0.00384414002691299	0.00148195320473913	0.0107478107281509	0.000558254012374092	0.014437369338581	0.00274501823213693	0.000169627192420317	0.00130641915213598	0	0	0.00248500493390001	0	0	0.00911484251307701	0	1.04763180601247e-05	0.000441119860446527	0.674048532992266	6.09632550945555e-05	0.000968056368832374	0.025852320916816	0.00473328965971804	0	8.28074927518368e-05	0	0	0	0	0.000641730206278703	0	0	0	0.00366849452411771	0	0.00807835572627744	0.000282303336662722	0	0.00190145172791263	0	0.00155506453077574	0.00133784810631635	0.000147782954763036	0.000877113012055122	0	0.000341594838875343	0.000231259148667646	0.00218732147072348	0.000240398064422223	0.00117557662657655	0.00121458419382169	0.00208634759665462	0.192116726690025	0.000354300160778047	0.000307936880852389	0	0.00707129179019992	0	0	0	0	0	0	3.55526112891466e-05	0	0	0.000486034287874509	0.000191694330461856	0	0	0	0.00058154710252905	3.78930653238553e-06	2.78625480322466e-05
ESM718T9	0.00128347403889046	8.98774780758083e-06	0	0	0.000316463330698504	0.0106157127591487	0	1.80937554547351e-05	0	7.84062736371854e-05	0.000438389225298713	0	0	0.0153144127050803	0.00297577234318627	0.00245791250569421	0.00805172117735712	0.000443947437758664	0.0122842408356903	0.00338400530939376	0.000239357915296626	0.00203773529568981	0	0	0.00881804493779296	0	0	0.00710233118526161	0.00470650509534345	0.000724104997708124	0.0019273988653678	0.671157702334307	0.000259343828184536	0.000847213490704067	0.058640324050882	0.0066977642740809	0	0	0	0	0	0	0.000350049125137359	0	0	0	0.00160242082622	0	0.0193766381944277	0.00196595157306873	0	0.000234154482355395	0	0.000214878128504926	0.000655750810434681	0	0.000357262975351338	9.76826274876549e-05	0.000498228704122869	0.00206552635798956	0.00377047846511973	0.00794339516430786	0	0.000494680908935666	0	0.101675316191333	0	0	0.000936144890063288	0.0209239499354065	0	0	0	5.53456049203662e-05	0.000129494524332908	0.00222222064542436	0.00151739200156671	0	0	0.00309970865505923	0.00059508351273351	0	0	0	0.00838887997998097	0	0
ESM718TF	0	0.000215136289381912	0	0	7.77257842470589e-05	0.0075216313027913	0	0.00166194818253921	0	0	5.87351912373063e-05	0	0	0.0106339182029039	0.0033754422603906	0.00224075432805788	0.0101021815986308	0.000768847722709127	0.00574641779765822	0.00620978826709618	0.000197909108580208	0.000419692105515533	0	0	0	0	0	0.00600794539282109	0	0.00149767955300485	0.00332308248252085	0.617762634136323	3.49969499751155e-05	0.000217035348682887	0.0122185475424748	0.00135836998856902	0	0.000836399974986676	0	0	0	0	0	0	0	0	0.00879115244549327	0	0.0328931992109137	0.000960245770828849	0	0.00182526728242308	0	0.0024842408598615	0.00486538992909862	0.000874788102284962	0.00390026086292441	0.000191533695212648	0.00145169518850266	0.000999583427777622	0.00518999342247246	0.00630229958447226	0	0.000226394998094837	0.00874706714029206	0.144423459839169	0.000438547051432359	0.000169558866158506	0.00194870613698647	0.00260021912431391	0	0	0	0.000138902623157048	0	0.00173818184876407	0.000908157287144956	0	0	0.0590800061475263	0.0010672713271481	0.00305450123852578	0.00104665296902322	0	0.0111758283391465	2.00757697531671e-05	0
ESM718TK	0.00303687219810995	0.000272658181188783	8.90550938987794e-05	0	0.000619762681030482	0.00133594327868366	0	0	0	0	0.000150411949931403	0	0	0.00235212968478587	0.00170630494871677	0.000180096981230996	0.00232384709590988	0.000124233024690817	0.00284380262446063	0.00193315001073453	1.14532797927564e-05	0.00126465245548385	0	0	0	0	0	0.00141249326097198	0.000256880703923251	0.000389645253357652	0.00133383961504825	0.821048229878077	0	0.000551510483081811	0.0119697292152481	0.001606614666439	0	0.00197569076425048	0	0	0	0	0	0	0	0	0.00123263002014492	0	0.0030603631087053	0.000171565456487412	0	0.000246128645342296	0	0.00110477401919313	0.00116017049492544	0.000454157604843382	0.00100718740055076	0	0.000308537333192622	0	0.00059872604467644	0.000151463781749105	0.00192193047134571	0.000205457815057814	0.000576286965898794	0.103793945679431	0	0.000267515892302239	3.61128924077728e-05	0.00186010613450521	0	0	0	0.0022651782545225	0.000638111302739286	0.00518389467844391	0.00340022165602505	0	0	0.00108443860405088	1.97510641324065e-05	0	0.000283877720577605	0	0.0100818079726748	9.66516570266281e-05	0
ESM718TM	0	0	0	0	3.78746586728477e-05	0.0314558751728942	0	0.00110552729658213	0	0.000115202086796578	0.00268327389520713	0	0	0.0128121958343217	0.00977578930424495	0.00404773275252382	0.0153534397595056	0.00175158157048243	0.00916117585276858	0.0133386778685016	0.000975151067689056	0.00234033828382638	0	0	0	0	0	0.00912524348428408	0.00817631333413777	0.00113891040919441	0.00232334324467831	0.683201787683889	0	0.00140403301990435	0.0548128858329111	0.00413258655512742	0	0.00138946584349171	0	0	0	0	0	0	0	0	0	0	0.00234033828382638	0.000882042531784972	0	0.000644840342532586	0	0.0041153487297058	0.000602109958388861	0	0.00130995333890609	0	2.97413185091272e-05	0	0.000243878811774843	0.0055866335473818	0	0.00144117931975656	0	0.0773379893266298	0	0	0.00175449500576496	0.0150374534244882	0	0	0	0.000114716514249491	7.27144889263967e-05	0.00389149978549833	0.0019239598246986	0	0	0.000852665392686161	0.00042135557773543	0	0.00024557831568965	0	0.0103176882667949	0	0.000175413082635464
ESM718UH	0	0	0.000901752234274627	0.000275552159882581	0.00167553004332834	0.0495633991133272	0	0.00173393785248258	0	0.000786846682014215	0	0.00066068179304937	0	0	0.0106611844420094	0.006484272114041	0.466022940898535	0.000700290531098891	0.061355443185588	0.000196636273159551	0.00250500135715219	0	0	0	0.00522694600544871	0.0002994782503795	0	0.0605637710735576	0	0.0058905431624662	0.0226251344585968	0	0.0145882802368482	0.0021068028510249	0.0421267077498417	0.0113720306012687	0	0	0	0	0	0	0.000556231339157359	0	0	0.000228604747016778	0	0.00196968021473164	0.0561390528082997	0	0	0.000771164034461613	0.000174318659334694	0.000616750273943683	0.00222492535662944	0.000325314406924492	0	0	0.000478722869522383	0.00354186563188001	0.00463512711992199	0.00271118796055211	0	0.0160189197068551	0	0.0702243824957526	4.50373468177294e-05	0.00485398047711439	0	0.0184071054456988	0	0	0.00385783076814814	0	0	0.000600967096599077	0.000411770028047812	0	0	0.031353834708916	0.00212680827963367	0.000362309370381913	0	0	0	0.00904094578428317	0
