feature	ANAEROFRUCAT.PWY..homolactic.fermentation	ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.	ARO.PWY..chorismate.biosynthesis.I	COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian.	COA.PWY..coenzyme.A.biosynthesis.I	COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis	DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II	DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I	HISTSYN.PWY..L.histidine.biosynthesis	PANTO.PWY..phosphopantothenate.biosynthesis.I	PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I	PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.	PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.	PWY.1042..glycolysis.IV..plant.cytosol.	PWY.2942..L.lysine.biosynthesis.III	PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	PWY.3841..folate.transformations.II	PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III	PWY.5097..L.lysine.biosynthesis.VI	PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.	PWY.5667..CDP.diacylglycerol.biosynthesis.I	PWY.5686..UMP.biosynthesis
HSM5MD6U_P	150.301	342.722	334.538	400.944	342.513	321.578	267.287	612.029	335.915	381.999	356.444	420.543	179.174	437.733	364.008	335.811	377.057	349.141	357.046	185.125	424.291	466.834
HSM5MD6W	123.466	449.251	429.916	627.653	500.317	441.405	303.054	821.876	570.66	540.883	517.339	566.082	253.928	556.968	590.133	541.464	580.484	515.425	404.199	200.192	582.67	617.471
HSM5MD6Y	241.36	412.886	522.481	539.951	480.086	469.15	327.923	706.566	420.542	312.94	357.346	492.002	233.769	648.562	377.232	387.208	454.555	492.296	467.797	259.781	488.295	617.608
HSM5MD71	287.899	443.595	478.259	502.885	418.212	425.916	344.012	720.002	408.691	358.814	366.103	496.959	222.726	660.4	432.258	386.23	437.674	434.368	453.576	308.153	447.406	581.831
HSM5MD73	286.992	425.044	464.499	471.448	413.236	430.099	363.515	720.352	444.593	344.543	365.859	455.959	236.532	602.407	386.144	393.41	412.481	425.666	415.159	300.933	446.907	513.578
HSM5MD79	131.708	447.389	247.356	410.207	299.592	260.852	285.397	1061.24	426.252	407.711	346.659	527.496	67.8291	634.456	476.254	377.194	424.727	279.062	451.029	125.294	512.965	514.433
HSM5MD7J	126.162	387.83	173.023	265.872	160.835	191.523	182.722	1293.4	575.436	270.292	211.863	958.358	103.658	929.969	717.137	284.851	338.62	139.554	689.459	129.828	431.564	851.895
HSM5MD7K	282.506	392.371	453.382	458.766	385.713	420.696	308.77	649.916	449.035	306.924	326.649	427.518	279.255	460.693	390.012	345.772	386.037	401.771	397.584	258.456	447.739	497.971
HSM5MD7Q	280.261	345.905	254.1	279.484	222.693	258.095	296.089	216.811	230.819	193.221	191.326	333.74	279.914	348.918	356.694	346.966	311.742	232.866	344.192	323.03	316.296	284.884
HSM5MD7S	104.604	93.5942	535.799	651.318	543.949	432.322	178.744	638.463	423.631	167.778	218.045	489.545	80.8483	779.987	334.058	309.718	421.589	596.777	543.273	17.3121	522.88	730.435
HSM5MD7U	255.149	351.849	611.743	644.811	531.551	502.637	307.701	786.834	465.957	336.284	359.559	532.858	207.347	763.007	383.011	307.082	459.353	569.305	541.174	137.68	538.036	776.724
HSM5MD7W_P	106.222	282.162	142.743	204.949	130.536	157.083	120.253	948.553	414.112	202.908	170.433	693.65	58.2595	695.144	534.794	230.468	267.868	109.103	517.777	82.1765	358.175	663.646
HSM5MD7Z_P	136.112	352.545	259.366	330.664	292.164	261.541	279.753	510.385	313.033	324.659	306.891	359.368	138.202	492.977	341.622	319.381	356.334	292.889	332.614	125.34	336.487	382.997
HSM5MD82_P	193.474	320.702	323.878	427.176	312.526	318.393	285.644	801.315	378.887	343.49	317.724	439.268	280.535	541.074	388.281	365.8	380.248	317.449	406.98	270.675	378.371	539.934
HSM5MD87_P	207.627	341.671	351.671	364.481	320.388	319.511	244.213	548.101	373.979	299.528	294.731	342.168	206.404	449.985	307.988	306.786	343.137	339.891	334.493	234.362	372.263	436.089
HSM5MD8A_P	230.879	308.614	287.553	305.445	268.814	281.912	235.308	450.493	286.061	272.543	269.727	315.962	163.858	390.708	270.846	277.005	310.197	270.898	285.65	186.847	313.321	352.077
HSM5MD8B_P	160.365	293.35	219.813	330.921	223.437	231.086	212.957	1037.71	378.447	305.113	243.379	491.658	223.767	520.641	451.233	299.591	341.797	207.323	456.282	201.702	286.177	542.194
HSM5MD8D_P	49.151	176.038	168.041	313.253	183.581	179.229	148.875	1094.69	388.388	282.994	213.73	453.798	218.506	509.443	394.479	236.052	261.429	173.379	407.157	208.117	261.207	499.162
HSM5MD8F_P	192.935	338.852	386.62	394.951	327.591	381.428	279.66	562.699	374.141	348.358	333.248	391.873	160.293	474.841	369.641	346.07	364.446	336.697	380.293	236.623	388.074	453.31
