feature	ANAEROFRUCAT.PWY..homolactic.fermentation	ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.	ARO.PWY..chorismate.biosynthesis.I	COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian.	COA.PWY..coenzyme.A.biosynthesis.I	COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis	DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II	DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I	HISTSYN.PWY..L.histidine.biosynthesis	PANTO.PWY..phosphopantothenate.biosynthesis.I	PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I	PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.	PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.	PWY.1042..glycolysis.IV..plant.cytosol.	PWY.2942..L.lysine.biosynthesis.III	PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	PWY.3841..folate.transformations.II	PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III	PWY.5097..L.lysine.biosynthesis.VI	PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.	PWY.5667..CDP.diacylglycerol.biosynthesis.I	PWY.5686..UMP.biosynthesis
CSM5MCXP	-5.10192139034367	-4.52432766291708	-4.58907305406341	-4.24230501777913	-4.54223504476068	-4.55947887905604	-4.84238360914125	-4.00140825200598	-4.27198162962226	-4.43734471454381	-4.4913388977419	-4.30009445136335	-5.12784763027151	-4.0668321607942	-4.28649975132095	-4.44731633290115	-4.25856828331027	-4.57209927595919	-4.35936413961773	-5.35263088410798	-4.36825301587791	-4.15772641559108
CSM5MCXR	-5.0837729468926	-4.52181950826451	-4.62633967454222	-4.26363912354792	-4.53444250762524	-4.58875497073989	-4.87363076123313	-4.00219161830345	-4.35172178286652	-4.38805791767167	-4.4515933307543	-4.24320872196102	-5.10821900805636	-4.13879842517382	-4.26449175142102	-4.39016995664109	-4.18795912163206	-4.52815376965587	-4.29162938508061	-5.40044204262247	-4.437201197251	-4.22753683401227
CSM5MCXT	-5.54695898166741	-4.39977648926978	-4.48471035992684	-4.35193103132517	-4.62010556844538	-4.54022215086782	-4.75753821724549	-3.38091141649964	-4.39833920695163	-4.56500683622245	-4.58721428104817	-4.40758211678966	-5.46805415079323	-3.98664028998278	-4.46714112754375	-4.58153618675335	-4.34977021732825	-4.60053306942103	-4.46710732296192	-5.24154355588356	-4.31499992322862	-4.11263159653035
CSM5MCXV	-5.61675239758214	-4.42456113706981	-4.3896450028797	-4.32674317369796	-4.68814134297608	-4.46596881135431	-4.62710257476567	-3.57471526404519	-4.44875428986089	-4.53348380315817	-4.61431464342322	-4.34047366451487	-5.8620205392851	-3.78719045788809	-4.42000883339934	-4.55243777724449	-4.3398954807616	-4.66519011778067	-4.46943236930841	-5.16928426561226	-4.32476399078397	-4.12447558741989
CSM5MCXX_P	-5.35395356267851	-4.53023546361924	-4.46774040711581	-4.29679992233016	-4.45702616980233	-4.50992294407608	-4.64121427492401	-3.55852666499075	-4.53715791490491	-4.51732582779321	-4.50601877989726	-4.31807152048534	-5.47603056332389	-3.90127675115513	-4.46895610354398	-4.55889328381036	-4.36168599823224	-4.47062217506465	-4.45773556506278	-5.28401507541289	-4.49242089515104	-4.19421179452277
CSM5MCXZ_P	-5.35993295263395	-4.28243103897046	-4.415767410419	-4.20768823903646	-4.54647158563088	-4.53923619514804	-4.74521136122412	-3.77219894818196	-4.51580668045271	-4.60649588841189	-4.57947008922884	-4.32377213168783	-5.03337854409369	-4.05683485183624	-4.47903082093834	-4.48932390232488	-4.22338256883383	-4.52152955666537	-4.50424964903031	-5.4309172102808	-4.40445599259893	-4.08401281399961
CSM5MCY2	-5.51850022196683	-4.48033073616014	-4.44612066962246	-4.20162779214597	-4.50631453619095	-4.52060530860879	-4.69815112466215	-3.49802458095928	-4.5769640910337	-4.58591841132782	-4.5577640663921	-4.29160174849077	-5.69814145936749	-3.87797498486736	-4.45955021173893	-4.52236260993583	-4.36223190720592	-4.54636986752719	-4.46236691534922	-5.24861817125621	-4.43920610982252	-4.15646169898699
CSM5MCY4	-5.22983229066587	-4.52042284821582	-4.69095451411282	-4.27849995697579	-4.45669640104556	-4.70269492758074	-4.7389521376923	-3.58052563292887	-4.56689855935796	-4.45189295816047	-4.45601789318183	-4.25094664596103	-5.24425486685692	-4.03885579265514	-4.35301971427491	-4.47735900457564	-4.22266897121866	-4.44756503780132	-4.39558203931985	-5.61245938271351	-4.48364070553431	-4.17144301360435
CSM5MCY8	-5.18533867790937	-4.52816889892916	-4.66259182106731	-4.25807475497792	-4.48912717488841	-4.67950598639879	-4.73867468322829	-3.56542925951979	-4.58039915883248	-4.48828471128246	-4.49437582071431	-4.30043273376655	-5.22710543595204	-3.99107028854749	-4.42768820529675	-4.52803821411174	-4.17195948957168	-4.48062184805784	-4.4730427111903	-5.53641778457318	-4.39516785805105	-4.14000532540041
CSM5MCYI_P	-4.82399117015622	-4.31567072459639	-4.34059507966058	-4.31916951548905	-4.48378334162934	-4.37340244640335	-4.88057611197172	-4.17709785188466	-4.45236294553839	-4.60664381115903	-4.5312351420731	-4.29248918954383	-5.0142236254613	-4.07371126908212	-4.6956968962485	-4.4702256793989	-4.33097192679867	-4.44616740788667	-4.5645006238186	-4.97097348954328	-4.36898764974788	-4.06571580893826
CSM5MCYM_P	-4.93747486804571	-4.41994684749202	-4.27885787072944	-4.43667013613538	-4.562294898886	-4.33702184003196	-4.85749025986122	-4.14678255968694	-4.32415565673687	-4.64600482167822	-4.62986034589484	-4.29479399236999	-4.9364481083908	-4.09689678818336	-4.57581128033413	-4.41129431329774	-4.36374019592042	-4.53362925510428	-4.48076926101999	-4.82282937255926	-4.34190522327967	-4.11293969612488
CSM5MCYO_P	-5.02501178952541	-4.40333474503886	-4.42378095216459	-4.34340544938363	-4.56767180621528	-4.45671157538681	-4.96330528213898	-3.94724942800833	-4.36589527741054	-4.72017386089138	-4.67959497195288	-4.2711979101106	-5.30826703266493	-3.91518538195299	-4.50290137745967	-4.37067743122718	-4.40257910159375	-4.53570504769662	-4.42274128392027	-4.83974978700304	-4.37335140254941	-4.05459919746653
CSM5MCYQ_P	-4.99126052277721	-4.36281536217329	-4.28535894060927	-4.2779346401269	-4.38603358041121	-4.31517146782615	-4.98247994971825	-4.41661002707161	-4.41890373443056	-4.6974568709761	-4.60313214721474	-4.27045220480476	-5.10430797355666	-3.9924824488822	-4.57017489042801	-4.50357091315398	-4.28802063194976	-4.35968826281985	-4.4800054720085	-4.95202072185187	-4.38581659267465	-4.0726861201621
CSM5MCYS	-5.10682161329067	-4.41368470350972	-4.46951105239773	-4.40940319775675	-4.66661360596516	-4.48905369898312	-4.81141722500125	-3.23625805285404	-4.60069427754041	-4.56563432564146	-4.60778441020913	-4.36709709885267	-5.6759461595177	-3.96109284885536	-4.3160747916712	-4.49933536413213	-4.46554331044859	-4.75476553943035	-4.43535299886016	-5.13851374927229	-4.45350237310183	-4.24951285624128
CSM5MCYU_P	-6.37534883425398	-4.83579855133788	-4.46563028558839	-4.43730069505565	-4.91858535867353	-4.44501329532883	-6.20287867826471	-2.98325267928881	-4.36062204790905	-4.45206532744629	-4.74105744871341	-3.99489172246361	-4.98488341764369	-3.90377335022245	-4.25265657752039	-4.93319326773925	-4.45245786297092	-5.40015474595134	-4.2714740689547	-4.70608424946972	-4.66267611373705	-3.93186295206
CSM5MCYW	-6.60825006872448	-4.6200428502913	-4.71638839879856	-4.3187772146667	-4.49707928839619	-4.69528467681623	-4.45578939932717	-3.56084465014671	-4.44893239075495	-4.46300049425599	-4.48528525753905	-4.18438913910067	-6.43795683012849	-3.37223040654686	-4.39815034192901	-5.23940354615036	-4.20765502194064	-4.50223880695337	-4.52143431027254	-5.26260996776282	-4.400164403739	-4.06460951074341
CSM5MCZ3	-5.38308288466784	-4.72306329391654	-4.54047197694821	-4.30375237212253	-4.51771707572	-4.60455193628341	-4.53906095301294	-3.73997810605978	-4.43678803098603	-4.60172989751714	-4.58628988946591	-4.20308359878169	-6.25781437639489	-3.62397146437384	-4.51760559168094	-4.80629934368368	-4.22970510394072	-4.50547360334271	-4.50445535848159	-4.70772013898339	-4.62183644916571	-3.9472717475189
CSM5MCZ5	-6.32170322339096	-4.71372991340667	-4.54199383974204	-4.30029008431957	-4.43672110357466	-4.53248523503468	-4.74956710824833	-3.45563051009996	-4.32602851170044	-4.55063817603966	-4.50685673496406	-4.16948496312588	-10.1155736891273	-3.69080438093895	-4.38939453070502	-4.95396522587744	-4.16089244978074	-4.42879655283171	-4.3177504908006	-5.1747089372111	-4.34315287097492	-4.10383977432887
CSM5MCZ7	-6.56501065752669	-5.14761261166494	-4.71011212654303	-4.25007475910835	-4.4213921588269	-4.71043877481136	-4.42910513817626	-3.45001579836884	-4.36989894100205	-4.49017074026057	-4.465873109332	-4.17222643661179	-8.34845625988699	-3.37990659971203	-4.34602356460841	-5.46367999455099	-4.28304471850505	-4.43715177194442	-4.42324327918826	-5.15155699589122	-4.35047127951747	-4.01513599507983
CSM5MCZB	-5.24780260089087	-4.67978839973305	-4.55941302450954	-4.11216496847393	-4.46672201785132	-4.55626845540944	-5.078504878346	-3.99245824457237	-4.26992376249685	-4.33875593986485	-4.44218604911527	-4.21584426451969	-5.03478191761398	-4.46604626107075	-4.30127514761024	-4.29536795093171	-4.22336797041086	-4.43958062311577	-4.34937705562142	-5.34749883107056	-4.31988557956242	-4.251662698867
CSM5MCZD	-4.95614296702691	-4.45679646367979	-4.3050066467836	-4.24878889051126	-4.47553006257254	-4.37692898590833	-4.96391065426614	-3.8768364234874	-4.42364658792437	-4.61727968222038	-4.56686551863206	-4.31148157375639	-5.56544391819066	-3.98203811734952	-4.5881304066389	-4.59772294828877	-4.36677547039197	-4.4095077760392	-4.45508997004612	-5.0027734766036	-4.42703993863494	-4.06123923484196
CSM5MCZF	-4.95090701545841	-4.43213026282824	-4.36904255501395	-4.25686993338673	-4.50505965023679	-4.42925775644145	-4.94930084658894	-3.84630101342296	-4.43757176255673	-4.58531338783375	-4.56837167721819	-4.33998549697472	-5.20838562369896	-4.02184075789376	-4.52077494580069	-4.54802078677345	-4.40800021325354	-4.46066774465301	-4.48427990441814	-4.9428890454099	-4.46386265971027	-4.08259431131211
CSM5YRY7_P	-4.83459929199613	-4.31635938555899	-5.24905863027274	-4.42864864367518	-4.50509159344909	-5.15787002683785	-5.39786931091969	-3.30811844806199	-4.32480431158838	-4.36689399610227	-4.4557392195797	-4.23560847853078	-6.41427431255498	-3.95132344130268	-4.26734780885231	-4.35293664286933	-4.16855140316809	-4.54591391144553	-4.31835075030068	-5.60968684160818	-4.36436574728558	-4.22500548545553
CSM67U9B	-4.82551836562461	-4.3342429943869	-4.26019659717663	-4.26836321205814	-4.57289038898803	-4.33238625188423	-5.02143364943574	-3.9375662812744	-4.48947123910078	-4.6546678278254	-4.61366179950308	-4.30302975229629	-5.56013329199778	-3.87490329891678	-4.59881639108082	-4.54585520062179	-4.31968073645096	-4.54115745855243	-4.50256728173741	-5.25719204965537	-4.32941979550882	-4.03085618984864
CSM67U9D	-4.90959596393242	-4.44316147881554	-4.25758718189303	-4.1822931560462	-4.53011377506653	-4.35634713324117	-5.02042143933332	-4.01347848859418	-4.41244626870728	-4.72973331015789	-4.66722812962217	-4.28612830674762	-5.41089039215084	-4.01488541731153	-4.55874118032562	-4.54315535816972	-4.31777018892554	-4.47397075433195	-4.49950939206358	-4.98911288573913	-4.37448538218893	-3.97556133926324
CSM67U9H_P	-6.44822491515659	-5.01455539021164	-5.01144751391999	-4.78266892417578	-5.12741259171964	-4.91691751599435	-5.98262588702008	-2.74672062259893	-4.18765222219025	-4.80302918841005	-5.02185930247741	-3.70627342897412	-5.00699808644427	-3.70167166038218	-4.0379354157054	-4.80977344063339	-4.63465684687432	-5.35514297868398	-3.99736177936906	-5.07008278467834	-5.19699644568028	-3.7017655871995
CSM67U9H	-6.2740552710324	-5.02172213868915	-5.09803061924802	-4.7551972714209	-5.17615758385056	-5.00150405294501	-5.95373270908552	-2.71348342783484	-4.21095234384919	-4.72135953895372	-5.01972876133535	-3.6923824197265	-5.0925972480332	-3.60724316296809	-4.03273054577491	-4.99722418735996	-4.61961203506273	-5.35848394118736	-4.02835484622268	-5.04963400646155	-5.28477046148623	-3.7072737840579
CSM67U9J	-4.94450528497599	-4.34025802476609	-4.88346637350033	-4.2921364598927	-4.52222341098994	-4.86445262383207	-4.82922772154479	-3.68656108724612	-4.36378669483673	-4.37359123328317	-4.45596367039498	-4.28388778899875	-5.4700137780649	-4.05627655532018	-4.25556720736795	-4.45354866433915	-4.24156132153929	-4.52958057510679	-4.32914716976039	-5.3595765779093	-4.38656874809775	-4.3193169862147
CSM67U9N	-5.25580890389281	-4.19003641919529	-4.64774809424612	-4.33214379367161	-4.92391457216631	-4.65797264145308	-4.85217518084934	-3.29301842717625	-4.24719120854823	-4.47324898589658	-4.69938006984308	-4.26847930775165	-5.13665066808404	-3.78731198331512	-4.34373793644157	-4.55941133939547	-4.34276011877024	-4.97013182894419	-4.30335397530837	-5.48642879658558	-4.60159920028766	-4.49323517040338
CSM67U9P_P	-5.04246872278041	-4.25710757209953	-4.53739669844628	-4.30143516604222	-4.50459405214934	-4.54819071846549	-4.8504995789023	-3.97614668839099	-4.06634917832577	-4.68365532023328	-4.67506193684385	-4.36491451394296	-4.94446683204678	-4.25710230916132	-4.35249412043047	-4.5154214768007	-4.09295703941922	-4.55140762519723	-4.31330695642344	-5.07275899993011	-4.50770570592486	-4.33256783626027
CSM67U9R_P	-5.18399018894061	-4.20553291486482	-5.04191368707466	-4.34520889480521	-4.53964222072087	-4.96432618367468	-5.15801201699398	-3.53687636644424	-4.13284776125531	-4.43404907333573	-4.4721933678231	-4.22748413993179	-5.91827786292775	-4.04672485148022	-4.16530719153	-4.5815423292851	-4.16414166407046	-4.57135000394147	-4.24805978138205	-5.7045596686102	-4.37369177093087	-4.17352242358999
CSM67U9T_P	-4.9400908792379	-4.28247096509378	-4.75546878464824	-4.29994916151615	-4.50050104322925	-4.71564061221482	-5.23151301471565	-3.5805307503683	-4.25736467975179	-4.36376831049423	-4.43705524369673	-4.24669850776037	-5.53986629990289	-4.44704971642691	-4.15500392238477	-4.81507997982853	-4.18486168690969	-4.52420190935143	-4.22746395294631	-5.95021571282428	-4.20445614772599	-4.18795373358993
CSM67U9V_P	-5.2780974000556	-4.33269743275631	-4.94842941338727	-4.38061604207472	-4.51582872267056	-4.92039927802859	-4.73325526608101	-3.17940676026347	-4.32456827171416	-4.49975716278604	-4.51102157959815	-4.32182869727147	-6.01745455648578	-4.25131585584239	-4.40182287754797	-4.40784588949616	-4.34696065125273	-4.51545390687062	-4.40719936274169	-5.29260610602751	-4.3982269429362	-4.15255308503617
CSM67U9X_P	-5.92565260919483	-4.55710998596006	-4.7367720226953	-4.30554464867764	-4.54198685022563	-4.66542687539632	-4.70941462048894	-3.71006398539775	-4.45484572013524	-4.47394839890717	-4.50436093784986	-4.14271922832428	-6.05740408481903	-3.61016169895583	-4.32655150402283	-4.62758058239252	-4.1862258086147	-4.55999133556622	-4.38969241365208	-5.627417343265	-4.11168323224614	-4.19894888594525
CSM67UA2	-5.29464397748772	-4.52445385437425	-4.75917327064531	-4.29352610505235	-4.4483130653309	-4.74191262913471	-4.74945871993928	-3.56006296522572	-4.36977213382687	-4.38730074620212	-4.3905506134298	-4.25551983834458	-5.95987170848331	-4.03861128525979	-4.29973502754767	-4.57984740015577	-4.29779731536322	-4.53041853503326	-4.41516756312768	-5.1831642620143	-4.38492766607023	-4.15982179424203
CSM67UAA	-4.54914046826314	-4.21343470215509	-4.32448303998424	-4.63634612990333	-4.69983738380861	-4.2776692673782	-4.72785440010124	-4.67869018827574	-4.9658813828103	-4.97429061297244	-5.04495857352211	-4.29726385791924	-4.45943013839214	-3.70697925616666	-4.23542198380752	-4.25986424417383	-4.39469109844469	-4.66809998523365	-4.22055414073923	-4.84144720200846	-4.33935850619728	-4.34029146124998
CSM67UAG	-4.65495721291916	-4.3648515887993	-4.34238044310782	-4.43733009280338	-4.52840554491579	-4.2944946210277	-5.17527133760478	-4.02744855623717	-4.88504072859386	-5.35736020263302	-5.39068280307025	-4.35524469633165	-4.71896331645119	-3.64968183196037	-4.16897197101995	-4.6626219279148	-4.54408561292762	-4.51684673425578	-4.12932858451349	-4.69349246892872	-4.24671637774642	-4.20113380610859
CSM67UAI_P	-4.39153140613736	-4.16423368092747	-4.36716033516192	-4.71739558302599	-4.75940454541577	-4.34017295037649	-5.15052550964352	-3.92363551384634	-4.97782337382166	-5.16121791792032	-5.17830061539589	-4.5285389857984	-4.76049149963424	-3.59955719232053	-4.1619602761481	-4.39550051346892	-4.62036575873018	-4.81756420271686	-4.13951249849287	-4.30347131044173	-4.47544950432578	-4.38318154098158
CSM67UAK	-4.9077304570988	-4.20963587818451	-4.63388521088965	-4.33994565981997	-4.60766863140614	-4.62322496836203	-4.89281861756612	-3.70348286011554	-4.43527227766338	-4.44350047502022	-4.51596808724346	-4.33739039817331	-5.25679853539202	-3.98226871815149	-4.3796232839801	-4.46996453254459	-4.27538676702473	-4.64686684818989	-4.38767263101047	-5.58155204223368	-4.33339975771352	-4.23225657554617
CSM67UAM	-5.09082736646825	-4.18873342593995	-4.76914023207884	-4.39042901917725	-4.597580453419	-4.74227303870104	-4.87268069219978	-3.7014334864274	-4.49429461790847	-4.44936104627765	-4.50939364795858	-4.3170918572246	-5.0805007500084	-3.89333499477519	-4.26115006845987	-4.48892676115993	-4.2590001609134	-4.62907231045138	-4.27822372591568	-5.80867720274193	-4.30893306775585	-4.27729316027729
CSM67UAO	-5.01987144605162	-4.26875972689547	-4.93315742301423	-4.29837184968584	-4.45867380356329	-4.87698373446378	-5.09906907533799	-3.60209993980685	-4.22219279974034	-4.33383497122234	-4.40854731880208	-4.24073923005437	-5.56552525553077	-4.29247707472708	-4.18410755759115	-4.66997526036052	-4.14189045788844	-4.46963635521177	-4.23725614646614	-6.14308632439723	-4.28673323504047	-4.23968333926453
CSM67UAQ	-5.13800463050537	-4.22489847873322	-4.91718285104385	-4.26494876269703	-4.46127397908574	-4.8480494293587	-5.1828211223151	-3.55460021198998	-4.20591740501327	-4.37132725948989	-4.39831183829275	-4.24575892239667	-5.90638827637323	-4.45828619201193	-4.17241509338636	-4.74685660691026	-4.13982434401297	-4.49136582770802	-4.2323432152296	-6.0435897264628	-4.09812200980918	-4.18927873057199
CSM67UAS	-4.85171405336613	-4.35613572762658	-4.66514981726423	-4.42786862885967	-4.60521617578447	-4.63961176555869	-4.969308962433	-3.48271197473689	-4.3401826141708	-4.50456257946669	-4.55286365039984	-4.32871533897348	-5.00031432236353	-4.31363808089399	-4.31341235950332	-4.57780485109656	-4.28781702442435	-4.60346865207815	-4.32926942816241	-5.37272070440391	-4.26994548668391	-4.306400368349
CSM67UAU	-5.23776626938604	-4.4842597816459	-4.47309302484785	-4.20159546000271	-4.5246425745309	-4.5253755079795	-4.65989858416787	-3.47569953405008	-4.62847809921895	-4.74865421434255	-4.70741653156417	-4.24007623857646	-5.79790949549749	-3.85554735912875	-4.73170917373502	-4.49112899642712	-4.37001127530116	-4.49597616226556	-4.58964228677985	-4.9121122615796	-4.46380944513941	-4.00216972548829
CSM67UAW	-5.12342355267996	-4.58610808324528	-4.55302972655575	-4.2240662631084	-4.54430254110692	-4.58245132753756	-4.60930318782524	-3.47458616008358	-4.75853738588233	-4.66576163605377	-4.64855377812098	-4.18563813700437	-6.34566240792834	-3.78028565293924	-4.61125735956007	-4.49179018440037	-4.27805139816833	-4.51817487579177	-4.57159501090037	-4.83589129626821	-4.48070721123435	-4.07342398678445
CSM67UAY	-5.24877237346774	-4.40992673658016	-4.64018546064464	-4.22223267370725	-4.5555876900932	-4.66861668256753	-4.66306228731873	-3.37241880948744	-4.72768199122539	-4.59514950314367	-4.60099399530914	-4.30068923156226	-5.52585913900258	-3.93996633056619	-4.52990151210758	-4.42375542473852	-4.42513267028897	-4.55094940389316	-4.48334105972586	-5.0799863320993	-4.44844363937203	-4.10736864918593
CSM67UB1	-5.12188984410259	-4.66509337053941	-4.69557255657982	-4.30874748351959	-4.59022929795506	-4.69927371114554	-4.53657654056449	-3.17726315557829	-4.79751529260897	-4.53074643614812	-4.55658698259004	-4.27765455099534	-5.8232015536053	-3.91394095739662	-4.54215846328409	-4.50771509772694	-4.33029797662858	-4.59957150338493	-4.55352449486529	-5.16513782354061	-4.48129391999001	-4.08723412427896
CSM67UB3	-5.22924677925073	-4.76595428012374	-4.66958852670761	-4.20163814653445	-4.55315737705723	-4.65950198912717	-4.51512875863661	-3.38649684383506	-4.70800259447695	-4.62760619259069	-4.62033089806784	-4.15231500197157	-7.27566698387133	-3.77416908828324	-4.55493513195831	-4.38105303555235	-4.21567454831755	-4.5847135519939	-4.49939489169451	-5.08096279489611	-4.55391961570008	-3.9677625491591
CSM67UB5_P	-5.7205947448304	-4.36370300343352	-4.77387353107504	-4.16868973827112	-4.4897891063345	-4.74993788478905	-4.87201276955778	-3.82644830201916	-4.52621775570851	-4.36988492843389	-4.4442712724745	-4.15920977421847	-5.46227301036899	-3.96215521992386	-4.35380378753472	-4.30110571617084	-4.19141643252786	-4.49428903824906	-4.46595505247186	-5.82534531588421	-4.08341904134126	-4.2413331559163
CSM67UB7_P	-5.60551711099406	-4.33800176292416	-4.80854043653399	-4.28211166569109	-4.42420035629663	-4.75875124498029	-4.75079041800725	-3.69596450987493	-4.46493460979555	-4.37203378181784	-4.42293085031749	-4.28138470427389	-5.64885243913281	-3.86784835930848	-4.33004771013748	-4.49940673341378	-4.2032080763693	-4.43653018633796	-4.45075525368219	-6.11511337671332	-4.1777172213946	-4.17784586505173
CSM67UB9_P	-5.67158971533668	-4.41292876165446	-4.94704867625963	-4.42500167513602	-4.43192024604266	-4.85994342231761	-5.01486282616208	-3.39760907639441	-4.31123139201593	-4.42467536444676	-4.42390128062283	-4.31308720350568	-7.5792823392836	-3.69867615961141	-4.25279080516214	-4.67865129977647	-4.14659985172849	-4.49387671713445	-4.32475405760288	-5.95444682290806	-4.08443294850859	-4.19798171246611
CSM67UB9	-6.10287623496499	-4.38595982402976	-5.0204706541308	-4.45000080608454	-4.49585015406114	-4.9231136922238	-5.13074763179703	-3.29697871416615	-4.26490116541277	-4.44009916691135	-4.46388541977571	-4.2098538213758	-7.20999803681615	-3.6697338331091	-4.27597940286765	-4.62995425256693	-4.1919093875481	-4.55328400712479	-4.33057317730222	-6.03575118069561	-4.05401839403229	-4.15171928708718
